Time,Vehicle X,Vehicle Y,Curvature
1.73079e+09,0,0,0.125255
1.73079e+09,0,0,0.20373
1.73079e+09,0,0,0.20373
1.73079e+09,0,0,0.20373
1.73079e+09,0,0,0.20373
1.73079e+09,0,0,0.415285
1.73079e+09,0,0,0.415285
1.73079e+09,0,0,0.415285
1.73079e+09,0,0,0.127356
1.73079e+09,0,0,0.127356
